agent,ticker,fold_id,metric,n,mean,std,median,q25,q75,min,max
ppo_standalone,XLK,test_legacy,max_drawdown,3,0.02483894491798581,0.0027485162495581622,0.024180035590516624,0.023329903593061474,0.026018531579175552,0.022479771595606324,0.02785702756783448
ppo_standalone,XLK,test_legacy,var_95,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,XLK,test_legacy,var_95_violation_rate,3,0.011904761904761904,0.0005891329277445161,0.012244897959183673,0.011734693877551019,0.012244897959183673,0.011224489795918367,0.012244897959183673
ppo_standalone,XLK,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9768515929486045,0.0008035558865475925,0.9770744080892895,0.9765172752207101,0.9772973182468416,0.9759601423521306,0.9775202284043937
ppo_standalone,XLU,test_legacy,final_portfolio_value,3,998211.3333192313,7078.5331678409075,994824.925065689,994143.5198702223,1000585.9426414692,993462.1146747556,1006346.9602172492
ppo_standalone,XLU,test_legacy,annualized_return,3,-0.00046344188474441747,0.0018199799422075095,-0.0013332991692134788,-0.0015092838701141861,0.00014747145839082046,-0.0016852685710148933,0.00162824208599512
ppo_standalone,XLU,test_legacy,annualized_volatility,3,0.008651042820306647,0.002801161344786443,0.007729799612051477,0.007078160968637044,0.009763303067848663,0.006426522325222611,0.01179680652364585
ppo_standalone,XLU,test_legacy,sharpe_ratio,3,-0.09596446031113344,0.20261044528502403,-0.20760152694831874,-0.2129016250601286,-0.03484582888073093,-0.21820172317193845,0.13790986918685685
ppo_standalone,XLU,test_legacy,max_drawdown,3,0.02360930758253954,0.004641283800830785,0.022964823216670927,0.021144385542288646,0.025751987439856128,0.019323947867906366,0.02853915166304133
ppo_standalone,XLU,test_legacy,var_95,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,XLU,test_legacy,var_95_violation_rate,3,0.013265306122448979,0.003534797566467097,0.011224489795918367,0.011224489795918367,0.014285714285714285,0.011224489795918367,0.017346938775510204
ppo_standalone,XLU,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9908069000579953,0.0059728522446679325,0.9881205188495186,0.9873847374989866,0.9928858720127657,0.9866489561484545,0.9976512251760128
ppo_standalone,XLV,test_legacy,final_portfolio_value,3,994637.2860617065,2470.659840162948,993587.5685575876,993226.1911646314,995523.5222067222,992864.8137716753,997459.4758558568
ppo_standalone,XLV,test_legacy,annualized_return,3,-0.001382130960485853,0.0006375488422653533,-0.0016528529479928101,-0.0017462489425024213,-0.0011533739722227637,-0.0018396449370120323,-0.0006538949964527173
ppo_standalone,XLV,test_legacy,annualized_volatility,3,0.00820783983339139,0.001574642256058472,0.008903443270119969,0.007654313698182782,0.009109167686964289,0.006405184126245596,0.009314892103808608
ppo_standalone,XLV,test_legacy,sharpe_ratio,3,-0.17950688931476252,0.10701473944624272,-0.1775857634366182,-0.23252751067701857,-0.12552570501343427,-0.28746925791741895,-0.07346564659025036
ppo_standalone,XLV,test_legacy,max_drawdown,3,0.020437182069213633,0.003124595800319909,0.020841359268456094,0.018985762238272252,0.022090690499776244,0.01713016520808841,0.023340021731096394
ppo_standalone,XLV,test_legacy,var_95,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,XLV,test_legacy,var_95_violation_rate,3,0.015986394557823132,0.0025679708963505963,0.0163265306122449,0.01479591836734694,0.017346938775510204,0.013265306122448979,0.018367346938775512
ppo_standalone,XLV,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9862107450216223,0.002943256434523459,0.985251101081231,0.9845590912244198,0.9873825768486291,0.9838670813676085,0.9895140526160271
ppo_with_uncertainty_guard,IWM,test_legacy,final_portfolio_value,3,1087027.2142806507,202746.9076279668,999022.2949618781,971087.6280882932,1158964.3408136216,943152.9612147084,1318906.3866653652
ppo_with_uncertainty_guard,IWM,test_legacy,annualized_return,3,0.019527883755739803,0.047547371046936016,-0.0002515012177241904,-0.007594284468811386,0.036760359493559,-0.014937067719898582,0.07377222020484218
ppo_with_uncertainty_guard,IWM,test_legacy,annualized_volatility,3,0.09124638599562408,0.10768940642484015,0.04783940387404658,0.02993702537231933,0.13085225555814012,0.012034646870592082,0.21386510724223362
ppo_with_uncertainty_guard,IWM,test_legacy,sharpe_ratio,3,-0.0008906300344052968,0.3241657268582334,-0.0209004497032879,-0.1677441923058397,0.1559580224025878,-0.3145879349083915,0.3328164945084635
ppo_with_uncertainty_guard,IWM,test_legacy,max_drawdown,3,0.1295125532920196,0.13272422342290774,0.09840036686303211,0.056754233957352074,0.1867147794121934,0.01510810105167204,0.27502919196135467
ppo_with_uncertainty_guard,IWM,test_legacy,var_95,3,-0.008615302646471939,0.010524073051401536,-0.004837814451222666,-0.012672281684923448,-0.0026695795103957917,-0.02050674891862423,-0.0005013445695689178
ppo_with_uncertainty_guard,IWM,test_legacy,var_95_violation_rate,3,0.05000000000000001,8.498374721940739e-18,0.05,0.05,0.05,0.05,0.05
ppo_with_uncertainty_guard,IWM,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9657612915884775,0.029410891664180174,0.9725289952469695,0.9530427248946287,0.9818637101115721,0.9335564545422881,0.9911984249761748
ppo_with_uncertainty_guard,QQQ,test_legacy,final_portfolio_value,3,1823014.9611872155,96356.50187257965,1799972.9891040155,1770120.6796092452,1864388.256723586,1740268.3701144746,1928803.5243431565
ppo_with_uncertainty_guard,QQQ,test_legacy,annualized_return,3,0.16676609980926113,0.015765569176127044,0.16316098213159383,0.15813815363850714,0.17359148714118144,0.15311532514542048,0.18402199215076903
ppo_with_uncertainty_guard,QQQ,test_legacy,annualized_volatility,3,0.19375733604028555,0.012403953203520791,0.19269722431016426,0.18730734292161882,0.19967727329389168,0.1819174615330734,0.20665732227761907
ppo_with_uncertainty_guard,QQQ,test_legacy,sharpe_ratio,3,0.7997430490073468,0.11160938095857982,0.7393315665990251,0.7353464325725565,0.8339339242379762,0.7313612985460879,0.9285362818769272
ppo_with_uncertainty_guard,QQQ,test_legacy,max_drawdown,3,0.2321140414549594,0.010268187102603089,0.2266765645344847,0.22619229757098602,0.23531704687869542,0.22570803060748734,0.24395752922290614
ppo_with_uncertainty_guard,QQQ,test_legacy,var_95,3,-0.019438007611044215,0.0014660878649338774,-0.019300949733987594,-0.020134380702657363,-0.01867310558090276,-0.02096781167132713,-0.018045261427817927
ppo_with_uncertainty_guard,QQQ,test_legacy,var_95_violation_rate,3,0.05000000000000001,8.498374721940739e-18,0.05,0.05,0.05,0.05,0.05
ppo_with_uncertainty_guard,QQQ,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9784455173536286,0.0010717294554982051,0.9778304896829282,0.9778267578152654,0.9787567630566416,0.9778230259476026,0.9796830364303549
ppo_with_uncertainty_guard,SPY,test_legacy,final_portfolio_value,21,1266469.0679404007,317546.33787768637,1000000.0,1000000.0,1617961.0504423028,1000000.0,1712228.7479784512
ppo_with_uncertainty_guard,SPY,test_legacy,annualized_return,21,0.05668291908431261,0.06741362987008574,0.0,0.0,0.1317086742412221,0.0,0.14830893631553424
ppo_with_uncertainty_guard,SPY,test_legacy,annualized_volatility,21,0.06479872869436831,0.07705550308044262,0.0,0.0,0.14728991492050172,0.0,0.16685874842228124
ppo_with_uncertainty_guard,SPY,test_legacy,sharpe_ratio,21,0.3546287858918775,0.42536410104448896,0.0,0.0,0.7707760926162157,0.0,1.0577831603635273
ppo_with_uncertainty_guard,SPY,test_legacy,max_drawdown,21,0.07802578050917253,0.09250892246524382,0.0,0.0,0.17947910627091102,0.0,0.19657889916503268
ppo_with_uncertainty_guard,SPY,test_legacy,var_95,21,-0.00621628779793248,0.007404838357015295,0.0,-0.014027132516565288,0.0,-0.016082485804833447,0.0
ppo_with_uncertainty_guard,SPY,test_legacy,var_95_violation_rate,21,0.021428571428571425,0.025354627641855504,0.0,0.0,0.05,0.0,0.05
ppo_with_uncertainty_guard,SPY,test_legacy,capital_preservation_rate_95pct_hwm,21,0.998486000975854,0.0017953594235120413,1.0,0.9964608218629842,1.0,0.9963353190276629,1.0
ppo_with_uncertainty_guard,SPY,wf_2022_2023,final_portfolio_value,4,1061041.132243487,75248.85551866065,1066203.489353158,1013945.5872943859,1113299.034302259,972426.1834686449,1139331.3667989867
ppo_with_uncertainty_guard,SPY,wf_2022_2023,annualized_return,4,0.031174242341960694,0.03860453424713881,0.03413262900204236,0.007241484718097474,0.05806538662590558,-0.014602562356283497,0.07103427372004156
ppo_with_uncertainty_guard,SPY,wf_2022_2023,annualized_volatility,4,0.1185326968130335,0.06436180550121517,0.1267105302851888,0.0799374810228732,0.1653057460753491,0.03991144794271754,0.18079827873903884
ppo_with_uncertainty_guard,SPY,wf_2022_2023,sharpe_ratio,4,0.1260162284390162,0.3481773231543908,0.22205487725818734,0.023786168353119447,0.3242849373440841,-0.3685702084532416,0.42852536769293176
ppo_with_uncertainty_guard,SPY,wf_2022_2023,max_drawdown,4,0.13651767994421282,0.06403626335461678,0.14135159844586598,0.09876806504281557,0.17910121334726323,0.059309240660773255,0.20405828222434608
ppo_with_uncertainty_guard,SPY,wf_2022_2023,var_95,4,-0.011773557642020637,0.006414079106273155,-0.013045538102273466,-0.01682492204721373,-0.007994173697080376,-0.017222896971817645,-0.003780257391717967
ppo_with_uncertainty_guard,SPY,wf_2022_2023,var_95_violation_rate,4,0.05010438413361169,0.0,0.05010438413361169,0.05010438413361169,0.05010438413361169,0.05010438413361169,0.05010438413361169
ppo_with_uncertainty_guard,SPY,wf_2022_2023,capital_preservation_rate_95pct_hwm,4,0.9919564343774999,0.016087131245000108,1.0,0.9919564343774999,1.0,0.9678257375099998,1.0
ppo_with_uncertainty_guard,XLE,test_legacy,final_portfolio_value,3,1111543.9305758085,199838.03137562232,1056066.8870338106,1000686.3172788422,1194663.0221017762,945305.7475238737,1333259.1571697416
ppo_with_uncertainty_guard,XLE,test_legacy,annualized_return,3,0.02551063287945908,0.0466166255353289,0.014126382073458048,-0.00011650146875386361,0.045445641824671514,-0.014359385010965777,0.07676490157588498
ppo_with_uncertainty_guard,XLE,test_legacy,annualized_volatility,3,0.1280755329866267,0.08469356927677577,0.09046115399012417,0.07958271483011349,0.1577611616448886,0.06870427567010282,0.22506116929965303
ppo_with_uncertainty_guard,XLE,test_legacy,sharpe_ratio,3,0.09105854347452709,0.27521223967628267,0.15506667028810048,-0.02772536311313309,0.241846513468974,-0.21051739651436668,0.3286263566498475
ppo_with_uncertainty_guard,XLE,test_legacy,max_drawdown,3,0.18061643952786222,0.03173263432153504,0.19807198233182222,0.17103007343857435,0.19893057701913008,0.14398816454532648,0.19978917170643795
ppo_with_uncertainty_guard,XLE,test_legacy,var_95,3,-0.01267185597470434,0.00802496480643087,-0.008760392975740227,-0.015331482597816314,-0.00805649785211031,-0.0219025722198924,-0.007352602728480395
ppo_with_uncertainty_guard,XLE,test_legacy,var_95_violation_rate,3,0.05000000000000001,8.498374721940739e-18,0.05,0.05,0.05,0.05,0.05
ppo_with_uncertainty_guard,XLE,test_legacy,capital_preservation_rate_95pct_hwm,3,0.8940180541097137,0.06820133476263147,0.9034971196902439,0.8625350785546197,0.9302405624550729,0.8215730374189956,0.956984005219902
ppo_with_uncertainty_guard,XLF,test_legacy,final_portfolio_value,3,1541538.1811408137,45582.86963875694,1527435.5414766779,1516054.4095665477,1559970.6328830118,1504673.2776564173,1592505.724289346
ppo_with_uncertainty_guard,XLF,test_legacy,annualized_return,3,0.11765325809729062,0.00846119983026049,0.11507670636453234,0.11292828267518057,0.12108995765302152,0.11077985898582879,0.12710320894151073
ppo_with_uncertainty_guard,XLF,test_legacy,annualized_volatility,3,0.15737518157950545,0.01634501252294096,0.15524148060324305,0.14872164358248163,0.16496186908839808,0.14220180656172018,0.1746822575735531
ppo_with_uncertainty_guard,XLF,test_legacy,sharpe_ratio,3,0.7139103286667221,0.11358259957330565,0.676766521774981,0.650158194470114,0.7590905594174596,0.6235498671652472,0.8414145970599383
ppo_with_uncertainty_guard,XLF,test_legacy,max_drawdown,3,0.18737123258172464,0.030054415451138822,0.1919362902861932,0.17361586924997485,0.20340912476570872,0.15529544821375652,0.21488195924522424
ppo_with_uncertainty_guard,XLF,test_legacy,var_95,3,-0.015652483885634658,0.0021462855269270306,-0.015398886911992893,-0.01665659436048399,-0.014521574923964442,-0.017914301808975085,-0.013644262935935991
ppo_with_uncertainty_guard,XLF,test_legacy,var_95_violation_rate,3,0.05000000000000001,8.498374721940739e-18,0.05,0.05,0.05,0.05,0.05
ppo_with_uncertainty_guard,XLF,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9926551085451402,2.0543280577449877e-05,0.9926433601110916,0.9926432480530218,0.9926610948202343,0.992643135994952,0.992678829529377
ppo_with_uncertainty_guard,XLK,test_legacy,final_portfolio_value,3,1759040.3746912302,239635.07663757628,1881684.8176669711,1682296.0323491201,1897106.9385212108,1482907.2470312691,1912529.0593754505
ppo_with_uncertainty_guard,XLK,test_legacy,annualized_return,3,0.15486215030432657,0.04184665760491806,0.17651581477459088,0.14157074175043316,0.17898039109335212,0.10662566872627544,0.18144496741211333
ppo_with_uncertainty_guard,XLK,test_legacy,annualized_volatility,3,0.19072425548923175,0.07401686884964122,0.22244310716546906,0.1642885326095098,0.23301940420707234,0.10613395805355051,0.2435957012486756
ppo_with_uncertainty_guard,XLK,test_legacy,sharpe_ratio,3,0.7899555738254075,0.14445139674618085,0.7307812652896898,0.7076342118009008,0.8426897815820553,0.6844871583121118,0.954598297874421
ppo_with_uncertainty_guard,XLK,test_legacy,max_drawdown,3,0.2103123520886675,0.06575710186908426,0.23934568700669678,0.18719061198731374,0.2479507596490359,0.1350355369679307,0.256555832291375
ppo_with_uncertainty_guard,XLK,test_legacy,var_95,3,-0.01917759365564402,0.008165403169294249,-0.02284915645101391,-0.02385592079514276,-0.016335047913830225,-0.02486268513927161,-0.009820939376646543
ppo_with_uncertainty_guard,XLK,test_legacy,var_95_violation_rate,3,0.05000000000000001,8.498374721940739e-18,0.05,0.05,0.05,0.05,0.05
ppo_with_uncertainty_guard,XLK,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9630279844014584,0.002776993620919849,0.9622599829133094,0.9614878998465638,0.9641840682122784,0.9607158167798182,0.9661081535112475
ppo_with_uncertainty_guard,XLU,test_legacy,final_portfolio_value,3,1368070.915636656,11238.985453378262,1372966.5364364828,1364090.508519902,1374499.1331533238,1355214.480603321,1376031.7298701648
ppo_with_uncertainty_guard,XLU,test_legacy,annualized_return,3,0.08392063909879321,0.0022935054817127217,0.084921394299047,0.08310910357417065,0.0852325522235427,0.08129681284929427,0.08554371014803841
ppo_with_uncertainty_guard,XLU,test_legacy,annualized_volatility,3,0.1647730912193749,0.00609555882837744,0.1649011031267043,0.16175781889095928,0.1678523695014552,0.15861453465521425,0.17080363587620614
ppo_with_uncertainty_guard,XLU,test_legacy,sharpe_ratio,3,0.48924378419934555,0.010724084373906135,0.4927732215213272,0.48498651100889867,0.49526577605078326,0.47719980049647015,0.49775833058023927
ppo_with_uncertainty_guard,XLU,test_legacy,max_drawdown,3,0.23832274131766018,0.00684668407804359,0.23819092728251157,0.23486692162467743,0.24171265399306863,0.2315429159668433,0.2452343807036257
ppo_with_uncertainty_guard,XLU,test_legacy,var_95,3,-0.01747226557677329,0.0008223004449200154,-0.017630365089368726,-0.01791720118177933,-0.017106379728064967,-0.018204037274189934,-0.016582394366761212
ppo_with_uncertainty_guard,XLU,test_legacy,var_95_violation_rate,3,0.05000000000000001,8.498374721940739e-18,0.05,0.05,0.05,0.05,0.05
ppo_with_uncertainty_guard,XLU,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9298631845034201,0.0003991492491040782,0.9296401896733034,0.9296327753378829,0.9299820962538989,0.9296253610024624,0.9303240028344945
ppo_with_uncertainty_guard,XLV,test_legacy,final_portfolio_value,3,1035518.9497352113,96211.92232379944,983616.1017659345,980010.0013954502,1065076.474090334,976403.901024966,1146536.8464147337
ppo_with_uncertainty_guard,XLV,test_legacy,annualized_return,3,0.008476136746917618,0.023672169141937042,-0.004238887214726411,-0.00518018714026206,0.01577494865327528,-0.0061214870657977085,0.03578878452127698
ppo_with_uncertainty_guard,XLV,test_legacy,annualized_volatility,3,0.0308353100576178,0.030986328463645213,0.014568426827435185,0.012969187685705192,0.0405679908144391,0.0113699485439752,0.06656755480144301
ppo_with_uncertainty_guard,XLV,test_legacy,sharpe_ratio,3,-0.101128450425038,0.5590212014637645,-0.2915792164807116,-0.41580905603928225,0.11832677216136944,-0.5400388955978529,0.5282327608034505
ppo_with_uncertainty_guard,XLV,test_legacy,max_drawdown,3,0.049359050012837136,0.024858343769738188,0.03594140897748099,0.035017005377581734,0.056992274130414466,0.034092601777682474,0.07804313928334794
ppo_with_uncertainty_guard,XLV,test_legacy,var_95,3,-0.002959867214334751,0.0035039733201819535,-0.001060336518144478,-0.004031890030226704,-0.0009380790503476621,-0.007003443542308929,-0.0008158215825508463
ppo_with_uncertainty_guard,XLV,test_legacy,var_95_violation_rate,3,0.05000000000000001,8.498374721940739e-18,0.05,0.05,0.05,0.05,0.05
ppo_with_uncertainty_guard,XLV,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9772997933061066,0.010578414931760673,0.974273868824454,0.9714189659288038,0.9816676584425832,0.9685640630331537,0.9890614480607125
stop_loss_10pct,IWM,test_legacy,final_portfolio_value,2,931647.2770156879,0.022300411376466385,931647.2770156879,931647.2691313019,931647.2849000739,931647.2612469158,931647.29278446
stop_loss_10pct,IWM,test_legacy,annualized_return,2,-0.01766611809817921,5.919526227822803e-09,-0.01766611809817921,-0.017666120191047775,-0.01766611600531064,-0.017666122283916345,-0.01766611391244207
stop_loss_10pct,IWM,test_legacy,annualized_volatility,2,0.17895066267431053,3.6719873404992164e-08,0.17895066267431053,0.1789506496918748,0.1789506756567463,0.17895063670943906,0.17895068863918204
stop_loss_10pct,IWM,test_legacy,sharpe_ratio,2,-0.09960293189590329,5.411201195567085e-08,-0.09960293189590329,-0.09960295102738859,-0.09960291276441799,-0.09960297015887389,-0.09960289363293269
stop_loss_10pct,IWM,test_legacy,max_drawdown,2,0.30683652054870086,9.906861915123624e-08,0.30683652054870086,0.30683648552265463,0.3068365555747471,0.30683645049660846,0.30683659060079327
stop_loss_10pct,IWM,test_legacy,var_95,2,-0.019198801466354,1.0582203861014014e-07,-0.019198801466354,-0.01919883888009455,-0.01919876405261345,-0.0191988762938351,-0.0191987266388729
stop_loss_10pct,IWM,test_legacy,var_95_violation_rate,2,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_10pct,IWM,test_legacy,capital_preservation_rate_95pct_hwm,2,0.9316472770156878,2.2300411396046067e-08,0.9316472770156878,0.9316472691313018,0.931647284900074,0.9316472612469158,0.93164729278446
stop_loss_10pct,QQQ,test_legacy,final_portfolio_value,2,1182817.015310711,0.5499458900362945,1182817.015310711,1182816.820875477,1182817.209745945,1182816.6264402429,1182817.4041811791
stop_loss_10pct,QQQ,test_legacy,annualized_return,2,0.04317427602087204,1.2210282985176284e-07,0.04317427602087204,0.04317423285100254,0.043174319190741536,0.04317418968113305,0.04317436236061103
stop_loss_10pct,QQQ,test_legacy,annualized_volatility,2,0.1759009086788021,4.385972048711929e-08,0.1759009086788021,0.17590089317204918,0.17590092418555497,0.1759008776652963,0.17590093969230786
stop_loss_10pct,QQQ,test_legacy,sharpe_ratio,2,0.2402956035624979,7.253430037792343e-07,0.2402956035624979,0.2402953471150196,0.24029586000997624,0.24029509066754126,0.24029611645745458
stop_loss_10pct,QQQ,test_legacy,max_drawdown,2,0.4157373436609455,2.0687366043577478e-07,0.4157373436609455,0.41573727052006143,0.4157374168018296,0.41573719737917736,0.41573748994271364
stop_loss_10pct,QQQ,test_legacy,var_95,2,-0.01968948980620322,2.0257514655841084e-07,-0.01968948980620322,-0.019689561427333135,-0.019689418185073304,-0.01968963304846305,-0.01968934656394339
stop_loss_10pct,QQQ,test_legacy,var_95_violation_rate,2,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_10pct,QQQ,test_legacy,capital_preservation_rate_95pct_hwm,2,0.975554073782054,1.5700924586837752e-16,0.975554073782054,0.975554073782054,0.975554073782054,0.9755540737820539,0.9755540737820542
stop_loss_10pct,SPY,test_legacy,final_portfolio_value,5,1241164.1561589472,0.1709695604425411,1241164.212916715,1241164.147728803,1241164.2169988686,1241163.8735734443,1241164.3295769058
stop_loss_10pct,SPY,test_legacy,annualized_return,5,0.055896483083604065,3.661654776609204e-08,0.05589649523941478,0.055896481278121975,0.0558964961136898,0.055896422562270745,0.055896520224523016
stop_loss_10pct,SPY,test_legacy,annualized_volatility,5,0.13315857233902584,6.566838162499292e-08,0.13315854848075775,0.13315854292192875,0.13315861901566214,0.13315849313298786,0.13315865814379257
stop_loss_10pct,SPY,test_legacy,sharpe_ratio,5,0.40846103483655016,3.728606403107344e-07,0.40846121152824477,0.40846086430625783,0.40846126495799745,0.4084604612124035,0.40846137217784717
stop_loss_10pct,SPY,test_legacy,max_drawdown,5,0.2994738128679817,5.8489597540975323e-08,0.2994737994449891,0.2994737928067983,0.29947383870941024,0.29947373793493004,0.2994738954437809
stop_loss_10pct,SPY,test_legacy,var_95,5,-0.014456239442381502,1.0644565587388151e-07,-0.014456164905077173,-0.014456314629001099,-0.01445616382287973,-0.014456390032071553,-0.014456163822877954
stop_loss_10pct,SPY,test_legacy,var_95_violation_rate,5,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_10pct,SPY,test_legacy,capital_preservation_rate_95pct_hwm,5,0.9951186923772685,1.4686870114880517e-16,0.9951186923772686,0.9951186923772686,0.9951186923772686,0.9951186923772685,0.9951186923772687
stop_loss_10pct,XLE,test_legacy,final_portfolio_value,1,1246783.422962217,0.0,1246783.422962217,1246783.422962217,1246783.422962217,1246783.422962217,1246783.422962217
stop_loss_10pct,XLE,test_legacy,annualized_return,1,0.05709792818415664,0.0,0.05709792818415664,0.05709792818415664,0.05709792818415664,0.05709792818415664,0.05709792818415664
stop_loss_10pct,XLE,test_legacy,annualized_volatility,1,0.24197377717953764,0.0,0.24197377717953764,0.24197377717953764,0.24197377717953764,0.24197377717953764,0.24197377717953764
stop_loss_10pct,XLE,test_legacy,sharpe_ratio,1,0.22947657429767598,0.0,0.22947657429767598,0.22947657429767598,0.22947657429767598,0.22947657429767598,0.22947657429767598
stop_loss_10pct,XLE,test_legacy,max_drawdown,1,0.3651577463989085,0.0,0.3651577463989085,0.3651577463989085,0.3651577463989085,0.3651577463989085,0.3651577463989085
stop_loss_10pct,XLE,test_legacy,var_95,1,-0.025182960586807468,0.0,-0.025182960586807468,-0.025182960586807468,-0.025182960586807468,-0.025182960586807468,-0.025182960586807468
stop_loss_10pct,XLE,test_legacy,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_10pct,XLE,test_legacy,capital_preservation_rate_95pct_hwm,1,0.7657673112413453,0.0,0.7657673112413453,0.7657673112413453,0.7657673112413453,0.7657673112413453,0.7657673112413453
stop_loss_10pct,XLF,test_legacy,final_portfolio_value,1,1073441.0595487296,0.0,1073441.0595487296,1073441.0595487296,1073441.0595487296,1073441.0595487296,1073441.0595487296
stop_loss_10pct,XLF,test_legacy,annualized_return,1,0.01800136152769395,0.0,0.01800136152769395,0.01800136152769395,0.01800136152769395,0.01800136152769395,0.01800136152769395
stop_loss_10pct,XLF,test_legacy,annualized_volatility,1,0.15033889064545605,0.0,0.15033889064545605,0.15033889064545605,0.15033889064545605,0.15033889064545605,0.15033889064545605
stop_loss_10pct,XLF,test_legacy,sharpe_ratio,1,0.11867346277161105,0.0,0.11867346277161105,0.11867346277161105,0.11867346277161105,0.11867346277161105,0.11867346277161105
stop_loss_10pct,XLF,test_legacy,max_drawdown,1,0.2702525913726703,0.0,0.2702525913726703,0.2702525913726703,0.2702525913726703,0.2702525913726703,0.2702525913726703
stop_loss_10pct,XLF,test_legacy,var_95,1,-0.016277003206100815,0.0,-0.016277003206100815,-0.016277003206100815,-0.016277003206100815,-0.016277003206100815,-0.016277003206100815
stop_loss_10pct,XLF,test_legacy,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_10pct,XLF,test_legacy,capital_preservation_rate_95pct_hwm,1,0.9257629304073767,0.0,0.9257629304073767,0.9257629304073767,0.9257629304073767,0.9257629304073767,0.9257629304073767
stop_loss_10pct,XLK,test_legacy,final_portfolio_value,1,1199483.8910815222,0.0,1199483.8910815222,1199483.8910815222,1199483.8910815222,1199483.8910815222,1199483.8910815222
stop_loss_10pct,XLK,test_legacy,annualized_return,1,0.046855422844496376,0.0,0.046855422844496376,0.046855422844496376,0.046855422844496376,0.046855422844496376,0.046855422844496376
stop_loss_10pct,XLK,test_legacy,annualized_volatility,1,0.19495390458368872,0.0,0.19495390458368872,0.19495390458368872,0.19495390458368872,0.19495390458368872,0.19495390458368872
stop_loss_10pct,XLK,test_legacy,sharpe_ratio,1,0.23488012769841216,0.0,0.23488012769841216,0.23488012769841216,0.23488012769841216,0.23488012769841216,0.23488012769841216
stop_loss_10pct,XLK,test_legacy,max_drawdown,1,0.39596385176750926,0.0,0.39596385176750926,0.39596385176750926,0.39596385176750926,0.39596385176750926,0.39596385176750926
stop_loss_10pct,XLK,test_legacy,var_95,1,-0.022047393886852618,0.0,-0.022047393886852618,-0.022047393886852618,-0.022047393886852618,-0.022047393886852618,-0.022047393886852618
stop_loss_10pct,XLK,test_legacy,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_10pct,XLK,test_legacy,capital_preservation_rate_95pct_hwm,1,0.9520983436207782,0.0,0.9520983436207782,0.9520983436207782,0.9520983436207782,0.9520983436207782,0.9520983436207782
stop_loss_10pct,XLU,test_legacy,final_portfolio_value,1,986331.5872223628,0.0,986331.5872223628,986331.5872223628,986331.5872223628,986331.5872223628,986331.5872223628
stop_loss_10pct,XLU,test_legacy,annualized_return,1,-0.003458736770243451,0.0,-0.003458736770243451,-0.003458736770243451,-0.003458736770243451,-0.003458736770243451,-0.003458736770243451
stop_loss_10pct,XLU,test_legacy,annualized_volatility,1,0.14635202522299362,0.0,0.14635202522299362,0.14635202522299362,0.14635202522299362,0.14635202522299362,0.14635202522299362
stop_loss_10pct,XLU,test_legacy,sharpe_ratio,1,-0.023673934575701192,0.0,-0.023673934575701192,-0.023673934575701192,-0.023673934575701192,-0.023673934575701192,-0.023673934575701192
stop_loss_10pct,XLU,test_legacy,max_drawdown,1,0.3478457445483555,0.0,0.3478457445483555,0.3478457445483555,0.3478457445483555,0.3478457445483555,0.3478457445483555
stop_loss_10pct,XLU,test_legacy,var_95,1,-0.01644473566400073,0.0,-0.01644473566400073,-0.01644473566400073,-0.01644473566400073,-0.01644473566400073,-0.01644473566400073
stop_loss_10pct,XLU,test_legacy,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_10pct,XLU,test_legacy,capital_preservation_rate_95pct_hwm,1,0.9022527019624246,0.0,0.9022527019624246,0.9022527019624246,0.9022527019624246,0.9022527019624246,0.9022527019624246
stop_loss_10pct,XLV,test_legacy,final_portfolio_value,1,972344.196977682,0.0,972344.196977682,972344.196977682,972344.196977682,972344.196977682,972344.196977682
