agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,mc_dropout,mc_passes,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,uncertainty_mode,var_95,var_95_violation_rate
ppo_with_uncertainty_guard_epistemic,-0.0034818671374923357,0.06641086128303114,32,0.9728956066838048,cpu,986527.3569692612,test_legacy,0.16868018525461836,0.1,20,True,89,-0.052520544676656566,C,50000,epistemic,-0.006636621175527768,0.05
ppo_with_uncertainty_guard_epistemic,0.32637692683109987,0.28278572071271135,32,0.9248738807089637,cpu,2999426.1378994985,test_legacy,0.3404381625440025,0.1,20,False,7,0.9988161730591267,CAT,50000,epistemic,-0.027014589911791995,0.05
ppo_with_uncertainty_guard_epistemic,0.3024979645700782,0.26120860324950407,32,0.9276053748941786,cpu,2794828.7829942107,test_legacy,0.3155520038578531,0.1,20,False,13,1.0117728437437803,CAT,50000,epistemic,-0.025065138139943332,0.05
ppo_with_uncertainty_guard_epistemic,0.3281644047800105,0.2939458282123738,32,0.9248733862949634,cpu,3015176.216625226,test_legacy,0.34047144422597486,0.1,20,False,19,0.9654761580841469,CAT,50000,epistemic,-0.027360109437413713,0.05
ppo_with_uncertainty_guard_epistemic,0.26161053114869853,0.24655544369128266,32,0.9262637499291934,cpu,2468807.905489984,test_legacy,0.31725420419137373,0.1,20,False,23,0.9425423790417184,CAT,50000,epistemic,-0.02353832762614001,0.05
ppo_with_uncertainty_guard_epistemic,0.25835773038186066,0.22606776028464642,32,0.9254324057631157,cpu,2444145.967151062,test_legacy,0.3331065906011996,0.1,20,False,29,1.01654176857197,CAT,50000,epistemic,-0.02081545520674197,0.05
ppo_with_uncertainty_guard_epistemic,0.32211603857143145,0.28341556396961365,32,0.9261361203117611,cpu,2962128.5200744886,test_legacy,0.3339533661428611,0.1,20,False,37,0.9852435493665331,CAT,50000,epistemic,-0.026380038220720613,0.05
ppo_with_uncertainty_guard_epistemic,0.3058109197457071,0.269718131282115,32,0.9249103587304189,cpu,2822575.683116606,test_legacy,0.3389880723495208,0.1,20,False,42,0.989270109206634,CAT,50000,epistemic,-0.025996913464538984,0.05
ppo_with_uncertainty_guard_epistemic,0.3280910356003143,0.28979359863277027,32,0.9248734381210649,cpu,3014528.5292875194,test_legacy,0.3404673182089768,0.1,20,False,53,0.9791190886097255,CAT,50000,epistemic,-0.027017510846577417,0.05
ppo_with_uncertainty_guard_epistemic,0.32154169067088556,0.27770102904516475,32,0.9250123280463958,cpu,2957127.4565544133,test_legacy,0.3376756156667162,0.1,20,False,67,1.003953223155656,CAT,50000,epistemic,-0.02622229021402589,0.05
